Nombre,Nivel,Domicilio,Barrio,point_x,point_y
Inst. Superior Ntra. Sra. de la Paz,Superior No Universitario Común,Avda. Piedra Buena 3595,VILLA LUGANO,97353.191199900014908,95019.092846600018675
Inst. Dr. Raúl Juan Gandini,Inicial Común - Primario Común,Murguiondo 1131,MATADEROS,95633.958939999996801,97742.533964300004300
Inst. Gustavo Adolfo Becquer,Inicial Común - Primario Común,Manuel Artigas 6828,MATADEROS,95709.121598900004756,97040.496530300006270
Colegio Argentino Baldomero Fernández Moreno,Inicial Común - Primario Común,Avda. Lisandro de la Torre 278,LINIERS,94686.531910799996695,98588.107067899996764
Inst. Naciones Unidas,Inicial Común - Primario Común - Secundario Común,Dr. José I. De La Rosa 5732,VILLA LUGANO,97943.299093800000264,96389.925574499997310
Seminario Internacional Teológico Bautista,Superior No Universitario Común,Cnel. Ramón L. Falcón 4080,VELEZ SARSFIELD,98047.072088400003850,99320.432796199995209
Inst. Obra de la Conservación de la Fe,Inicial Común - Primario Común - Secundario Común - Superior No Universitario Común,Saladillo 5252,VILLA RIACHUELO,98634.218712200003210,93235.630971599995974
Inst. Parroquial Canónigo Honorario Mario Fafian Alsina,Inicial Común - Primario Común,Avda. Tte. Gral. Dellepiane 5730,VILLA LUGANO,98654.743485200000578,94884.511172699989402
Inst. Roberto Arlt,Inicial Común - Primario Común - Secundario Común,Murguiondo 4458,VILLA LUGANO,99069.331067299994174,94531.527703999992809
Inst. Amanecer,Inicial Común - Primario Común - Secundario Común,Avda. Gral. Paz 16234,VILLA RIACHUELO,98794.372765699998126,92958.939943300007144
Jardín Materno Infantil Colegio de Abogados,Inicial Común,Uruguay 412,SAN NICOLAS,106961.640803000002052,102871.122475000011036
Inst. ESBA - Villa Lugano,Inicial Común - Primario Común - Secundario Común - Secundario Jóvenes y Adultos,Murguiondo 4645,VILLA LUGANO,99246.500838299994939,94329.791592099980335
Inst. Toratenu,Inicial Común - Primario Común - Secundario Común,Dr. Tomás Manuel de Anchorena 719,BALVANERA,104935.074789999998757,103242.757158000007621
Centro de Formación Profesional - UTEDYC,Otros Servicios Educativos de la modalidad Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Viamonte 2084,BALVANERA,106053.843338999999105,103170.790311999997357
Inst. Nuestro Tiempo,Superior No Universitario Común,Bartolomé Mitre 3590,ALMAGRO,104175.427190999995219,102225.804675000006682
Inst. Superior Octubre,Superior No Universitario Común,Venezuela 356,MONTSERRAT,108376.376155000019935,101773.999249000000418
Inst. Sta. María Josefa Rossello,Superior No Universitario Común,Camacuá 219,FLORES,100471.434787000005599,99934.487412500006030
Nueva Escuela de Educación La Obra,Inicial Común - Primario Común,Caracas 325,FLORES,100050.649650000006659,100485.105576999994810
Inst. San Antonio de Devoto,Inicial Común - Primario Común,Avda. Mariscal Francisco Solano López 3870,VILLA DEVOTO,95812.188728900000569,103129.527179000011529
La Pata Cata,Inicial Común,Montevideo 752 / 6,SAN NICOLAS,106691.571811999994679,103286.070135999994818
Inst. Juana de Arco,Inicial Común - Primario Común - Secundario Común,Aráoz 1027/35,VILLA CRESPO,102989.184481000003871,103779.025787999999011
Casa de la Educación,Primario Común - Secundario Común,Boulogne Sur Mer 626,BALVANERA,105167.936608000003616,102983.705950999996276
Inst. Sta. Teresa de los Andes,Inicial Común - Primario Común,Charlone 753,CHACARITA,100788.971258000005037,105314.248372999994899
Jardín de Infantes Integral N° 10/19° (anexo),Inicial Común,Martínez Castro 3061,VILLA SOLDATI,101259.011301000005915,96382.297601600002963
Inst. Privado de Psicología Social del Sur,Superior No Universitario Común,Jorge Luis Borges 2315,PALERMO,103666.171493000001647,105109.869311999995261
Inst. Técnico Superior de Sanidad,Superior No Universitario Común,Avda. Luis M. Campos 726 4° piso,PALERMO,102440.210523999994621,106609.383268000005046
Inst. Privado San Martín de los Campos (anexo),Inicial Común,3 de Febrero 1620,BELGRANO,101324.981635000003735,107303.131464999998570
Esc. Técnica N° 03 María Sánchez de Thompson,Secundario Común,Avda. Cabildo 40,PALERMO,102415.441783999980544,106097.250105999992229
Image Campus Educación Avanzada en Medios Digitales,Superior No Universitario Común,Salta 239,MONTSERRAT,107268.365449999997509,102033.045863999999710
Inst. Superior de Educación Física Infantil Hugo Quinn,Superior No Universitario Común,Virrey del Pino 1480,BELGRANO,101863.645925000004354,107789.489335000005667
Tierra Fertil,Inicial Común,Arenales 2918,RECOLETA,105152.604439000002458,104321.182035999998334
Escuela Popular de Música SADeM,Superior No Universitario Común,Avda. Belgrano 3655,ALMAGRO,104116.284207000004244,101565.922026000000187
Fundación Alfredo L. Palacios,Superior No Universitario Común,Suárez 1301,BARRACAS,108435.943841000000248,99070.764568600003258
Primera Escuela Argentina de Efectos Especiales,Superior No Universitario Común,Avda. Estado de Israel 4126,ALMAGRO,103573.068088999978499,103520.228187999993679
Inst. Argentino de Gastronomía,Superior No Universitario Común,Montevideo 968,RECOLETA,106682.418019999982789,103554.342151999997441
Escuela de Fotografía Motivarte,Superior No Universitario Común,Malabia 1141,VILLA CRESPO,102841.174541999993380,103960.452722999994876
Inst. de Arte y Ciencias de la Salud,Superior No Universitario Común,Deheza 2723,SAAVEDRA,98707.845687900000485,109690.858500999980606
El Elefante Trompita,Otros Servicios Educativos de la modalidad Común,Azopardo 1051,SAN TELMO,108756.340889999992214,101083.858303999993950
Inst. Educativo Argentino Lea,Superior No Universitario Común,Malvinas Argentinas 344,CABALLITO,101164.992922000004910,100116.841373000002932
Primera Escuela de Recreación en la Naturaleza,Superior No Universitario Común,Avda. Rivadavia 6028,CABALLITO,101133.038874000005308,100587.277006999996956
Escuela Superior de Auxiliares de la Medicina,Superior No Universitario Común,Montiel 75,LINIERS,94151.054541499994230,98863.671256300018285
Escuela Superior de Comercio Carlos Pellegrini,Secundario Común,Marcelo T. de Alvear 1851,RECOLETA,106302.241997999997693,103609.312906999999541
Primera Infancia Espacio Barracas,Otros Servicios Educativos de la modalidad Común,Benito Quinquela Martín 1649,BARRACAS,108219.234622000003583,98476.005492299998878
Inst. La Foca Revoltosa,Inicial Común,Avda. Gaona 3560,FLORES,98865.522696600004565,100950.202987000011490
Inst. Miguelito,Inicial Común,Avda. Gral. Benjamin Victorica 3018,PARQUE CHAS,98423.839099200005876,104692.162998999992851
Centro Educativo Complementario de Educación Plástica N° 12,Otros Servicios Educativos de la modalidad Común,Condarco 1129,VILLA GRAL. MITRE,99196.897164699985296,101204.922298000004957
Escuela Nacional de Bibliotecarios,Superior No Universitario Común,Agüero 2502,RECOLETA,105953.829788000017288,104990.383279999994556
Inst. Escuela Argentina de Vinos,Superior No Universitario Común,Gorostiaga 1693,PALERMO,102358.284568000002764,107081.417316000006394
Inst. Glaux,Inicial Común - Primario Común - Secundario Común,Avda. Nazca 3330,VILLA DEL PARQUE,97275.444597900001099,103505.418952000007266
Inst. E.P.S.A. de Capacitación,Superior No Universitario Común,Roma 950,VERSALLES,94521.469985100004124,100408.093506000004709
Inst. Cardiovascular Integral S.A.,Superior No Universitario Común,Avda. Nazca 1169,VILLA SANTA RITA,98906.988444899994647,101112.597192000001087
Inst. Privado Fundación Bank Boston,Superior No Universitario Común,Riobamba 1276,RECOLETA,106259.484389000004740,103972.963795000003302
Escuela Infantil La Ronda,Otros Servicios Educativos de la modalidad Común,Manuel Ugarte 3051,BELGRANO,99505.619387800004915,107799.794670999996015
Colegio Mayor,Otros Servicios Educativos de la modalidad Común,Lugones 2239,VILLA URQUIZA,98613.381193399996846,106307.620498000003863
Escuela Infantil N° 13/05°,Inicial Común,Diógenes Taborda 1096,NUEVA POMPEYA,104918.564987000019755,97573.713507199994638
Inst. Dr. Dalmacio Velez Sarsfield,Inicial Común - Primario Común - Secundario Común - Superior No Universitario Común,Avda. Reservistas Argentinos 249 / Avda. Juán B.Justo 9200,LINIERS,94627.174624099992798,99471.937043099998846
Inst. Santísimo Corazón de Jesús,Inicial Común - Primario Común - Secundario Común,Moliere 856,VILLA LURO,95956.053547800009255,99845.520774799995706
Escuela Infantil Rayito de Sol,Otros Servicios Educativos de la modalidad Común,Olleros 3415,COLEGIALES,101183.128966000003857,105476.457668000002741
Centro de Actividades Infantiles y Juveniles Club San Cristóbal,Otros Servicios Educativos de la modalidad Común,Deán Funes 1360 (bajo AU1),SAN CRISTOBAL,105257.256018000000040,100358.130168000003323
Esc. Técnica N° 34 Ing. Enrique Martín Hermitte,Secundario Común,Loyola 1500,CHACARITA,101780.365435999992769,104574.276612999979989
Jardín Maternal San José,Inicial Común,Itaquí 2855,VILLA SOLDATI,102076.709776999996393,96752.551259200001368
Inst. Superior de Enseñanza de Radiodifusión I.S.E.R.,Superior No Universitario Común,Avda. Ramos Mejía 1398,RETIRO,108094.706615999981295,104284.924692999993567
ESEA en Danza Ramicone Curso Vocacional de Folklore N° 17,Otros Servicios Educativos de la modalidad Común,Pasco 446,BALVANERA,106013.570872000011150,101656.124674999999115
Instituto de Formación Técnica Superior N° 02,Superior No Universitario Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Cañada de Gómez 3850,VILLA LUGANO,97828.880458400002681,94857.441352599998936
Colegio Rey Fahd,Inicial Común,Cerviño 4851,PALERMO,103427.576226999997743,106181.321918000001460
Centro de Actividades Infantiles y Juveniles Club Belgrano / Núñez,Otros Servicios Educativos de la modalidad Común,3 de Febrero 2475,BELGRANO,100732.496371999994153,108177.320863999993890
Colegio Hércules,Inicial Común - Primario Común,Bogotá 4301,VELEZ SARSFIELD,97689.811430700006895,99687.177166099994793
Inst. Sudamericano para la Enseñanza de la Comunicación,Superior No Universitario Común,Junín 508,BALVANERA,106018.862468999999692,102950.439889000001131
Esc. Normal Superior N° 10 Juan Bautista Alberdi (anexo),Inicial Común,3 de Febrero 2463,BELGRANO,100732.496371999994153,108177.320863999993890
Esc. Primaria Común N° 09 Evaristo Julio Badia,Primario Común,O'Higgins 3050,NUÑEZ,100163.507902000012109,108715.344807999994373
Esc. Normal Superior N° 08 Pte. Julio Argentino Roca (anexo),Inicial Común - Primario Común,Carlos Calvo 3150,SAN CRISTOBAL,104854.265723999997135,100777.147129999997560
Jardín de Infantes Integral N° 13/21°,Inicial Común,Avda. Cnel. Roca - Pta. 9,VILLA RIACHUELO,100265.795624999998836,93302.252296199992998
Inst. YMCA,Superior No Universitario Común,Reconquista 439,SAN NICOLAS,108285.921908999996958,102996.237619000006816
Inst. Libre de Segunda Enseñanza,Secundario Común,Libertad 555,SAN NICOLAS,107244.019698999996763,103069.468194999994012
Jardín de Infantes Integral N° 02/01°,Inicial Común,Juncal 690,RETIRO,107860.462350999994669,104066.021206000004895
Esc. Primaria Común N° 07 Presidente Roca,Primario Común,Libertad 581,SAN NICOLAS,107243.410071999998763,103108.047074999994948
Esc. Normal Superior N° 08 Presidente Julio Argentino Roca (sede),Secundario Común - Superior No Universitario Común,La Rioja 1042,SAN CRISTOBAL,105098.270908999984385,100787.136857000004966
Inst. Nacional Superior del Profesorado Técnico,Superior No Universitario Común,Avda. Triunvirato 3174,VILLA ORTUZAR,99613.126813299997593,105060.377990000008140
Centro Integral de Natación,Superior No Universitario Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Avda. Francisco Beiró 3865,VILLA DEVOTO,95925.612307000003057,102987.073231999995187
Esc. Primaria Común N° 15 Cap. Gral. Bernardo O'Higgins,Primario Común,Avda. Federico Lacroze 2971,COLEGIALES,101315.416637000002083,106009.296304000003147
Jardín de Infantes Nucleado A (EPCjc 10/10°),Inicial Común,11 de Septiembre de 1888 3451,NUÑEZ,100206.529513999994379,109208.343024999994668
Esc. Primaria Común N° 18 Dr. Rafael Herrera Vegas,Primario Común,Avda. Gral. Las Heras 3086,RECOLETA,105265.455281000002287,105101.130306999999448
Esc. Primaria Común N° 25 Inspector General  Alfredo Daniel Zumda,Primario Común,Remedios de Escalada de San Martín 2986,VILLA SANTA RITA,98486.172409799997695,101503.414705999995931
Esc. Primaria Común N° 23 José Clemente Paz,Primario Común,Mcal. Antonio José de Sucre 1367,BELGRANO,101651.506487000006018,107993.282273999997415
Esc. Normal Superior N° 10 Juan Bautista Alberdi (sede),Primario Común - Secundario Común - Superior No Universitario Común,O'Higgins 2441,BELGRANO,100649.492175000006682,108114.324429999993299
Esc. Primaria Común N° 08 Dr. Arturo Mateo Bas,Primario Común,Tucumán 3233,BALVANERA,104714.367289000001620,103259.153233000004548
Inst. Superior del Prof. de Educación Inicial Sara Chamberlain de Eccleston - JIC Mitre,Inicial Común - Superior No Universitario Común,Avda. Dorrego 3723,PALERMO,104030.512617000000319,107209.638330000001588
Centro de Actividades Infantiles y Juveniles Club Balvanera,Otros Servicios Educativos de la modalidad Común,Avda. Entre Ríos 757,BALVANERA,106493.230895000000601,101353.260464000006323
Esc. Superior de Educación Artística en Música Juan Pedro Esnaola,Secundario Común - Superior No Universitario Común - Otros Servicios Educativos de la modalidad Común,Avda. Crisólogo Larralde 5085,SAAVEDRA,97230.590544999999111,107568.493103000000701
Centro de Actividades Infantiles y Juveniles Club Carrillo,Otros Servicios Educativos de la modalidad Común,Martínez Castro y Pje. F,VILLA SOLDATI,100617.028629999986151,97093.324645200002124
Esc. Primaria Común N° 10 Joaquin María Cullen,Primario Común,11 de Septiembre de 1888 3451,NUÑEZ,100206.529513999994379,109208.343024999994668
Jardín de Infantes Nucleado D (EPCjc 11/10°),Inicial Común,Avda. Intendente Cantilo y La Pampa,BELGRANO,102674.561677000005147,108833.239386999994167
Inst. Beato Angélico,Superior No Universitario Común,México 672,MONTSERRAT,107983.119884999992792,101613.776496999998926
Jardín de Infantes Nucleado B (EPCjs 10/07°) La Veleta de Caballito,Inicial Común,Felipe Vallese 975,CABALLITO,101344.975302000006195,101740.046103000000585
Esc. Primaria Común N° 10 Arq. Mario Jose Buschiazzo,Primario Común,Felipe Vallese 975,CABALLITO,101344.975302000006195,101740.046103000000585
Inst. Superior de Tecnicaturas para la Salud,Superior No Universitario Común,Monasterio 480,PARQUE PATRICIOS,106342.147582000005059,98735.325824500003364
Centro de Formación Profesional N° 09 Polo Educativo Barracas,Otros Servicios Educativos de la modalidad Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Rio Cuarto y Montesquieu - Avda. Gral. Iriarte alt. 3501,BARRACAS,106018.521863999994821,97466.801160300004994
Centro de Formación Profesional N° 34 Profesor R Albergucci Casa Pio IX,Otros Servicios Educativos de la modalidad Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Yapeyú 197,ALMAGRO,103749.711355999999796,101693.054027000005590
Centro de Formación Profesional N° 02,Otros Servicios Educativos de la modalidad Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,Brandsen 2570,BARRACAS,107109.231715999994776,98922.052182800005539
Esc. Primaria Común N° 11 Primer Ministro Indira Gandhi,Primario Común,Avda. Intendente Cantilo y La Pampa,BELGRANO,102674.561677000005147,108833.239386999994167
Centro Educativo de Nivel Primario N° 26 - Sta. María Madre del Pueblo,Primario de Jóvenes y Adultos,Avda. Cnel. Esteban Bonorino 2973,VILLA SOLDATI,102818.739159999997355,97127.238816700002644
Esc. Primaria Común N° 19 Hermanos Latinoamericanos,Primario Común,José Barros Pazos 5250,VILLA LUGANO,99600.418664199998602,94792.284965300001204
